counter;datetime;PM1;PM2_5;PM4;PM10;NumPM0;NumPM1;NumPM2_5;NumPM4;NumPM10;PartSize;tempC;humidity;pressure;meta
1518;2025-01-02T07:56:23;14;14;15;15;101;116;117;117;117;0.55;25.64;33;88267;
1519;2025-01-02T07:57:25;15;16;16;16;111;127;128;128;128;0.53;25.68;32;88264;
1520;2025-01-02T07:58:28;15;16;17;17;114;131;132;132;132;0.55;25.68;33;88265;
1521;2025-01-02T07:59:30;16;17;17;17;115;132;133;133;133;0.55;25.72;33;88272;
1522;2025-01-02T08:00:32;15;15;16;16;108;124;125;125;125;0.55;25.75;33;88271;
1523;2025-01-02T08:01:34;15;15;16;16;108;123;124;124;124;0.54;25.78;32;88277;
1524;2025-01-02T08:02:36;16;17;18;18;114;131;132;132;132;0.56;25.81;32;88280;
1525;2025-01-02T08:03:39;16;17;18;18;114;131;133;133;133;0.56;25.83;32;88271;
1526;2025-01-02T08:04:41;16;18;19;19;117;135;136;136;137;0.57;25.84;33;88276;
1527;2025-01-02T08:05:43;17;19;20;20;123;142;144;144;144;0.56;25.84;33;88275;
1528;2025-01-02T08:06:45;16;18;18;19;120;137;139;139;139;0.55;25.89;32;88279;
1529;2025-01-02T08:07:48;17;18;19;19;124;143;144;144;144;0.54;25.91;33;88279;
1530;2025-01-02T08:08:50;16;17;17;18;119;136;137;137;137;0.53;25.93;32;88285;
1531;2025-01-02T08:09:52;17;18;18;18;124;142;143;143;143;0.55;25.96;32;88286;
1532;2025-01-02T08:10:54;17;17;18;18;126;143;144;144;144;0.53;25.97;32;88285;
1533;2025-01-02T08:11:57;16;16;17;17;118;135;135;135;135;0.54;25.93;33;88277;
1534;2025-01-02T08:12:59;19;19;20;20;138;157;158;158;158;0.55;25.88;33;88286;
1535;2025-01-02T08:14:01;18;19;19;19;133;152;153;153;153;0.57;25.93;32;88285;
1536;2025-01-02T08:15:03;18;19;19;19;134;153;154;154;154;0.54;25.92;32;88281;
1537;2025-01-02T08:16:06;18;19;19;19;135;153;154;154;154;0.53;25.96;32;88284;
1538;2025-01-02T08:17:08;18;19;20;20;134;153;154;154;154;0.53;26.01;32;88285;
1539;2025-01-02T08:18:10;19;20;20;21;138;158;159;159;159;0.55;26.03;32;88285;
1540;2025-01-02T08:19:12;18;19;19;19;134;153;154;154;154;0.53;26.06;32;88281;
1541;2025-01-02T08:20:15;18;19;19;19;137;155;155;155;155;0.50;26.11;32;88284;
1542;2025-01-02T08:21:17;18;19;19;19;138;157;157;157;157;0.53;26.11;32;88290;
1543;2025-01-02T08:22:19;17;18;18;18;127;145;145;145;145;0.54;26.12;32;88284;
1544;2025-01-02T08:23:21;18;19;19;19;133;151;152;152;152;0.54;26.17;32;88287;
1545;2025-01-02T08:24:23;18;19;19;19;131;150;151;151;151;0.56;26.18;32;88286;
1546;2025-01-02T08:25:26;18;18;19;19;130;148;149;149;149;0.56;26.19;32;88288;
1547;2025-01-02T08:26:28;18;20;21;22;130;150;152;153;153;0.60;26.18;32;88292;
1548;2025-01-02T08:27:30;18;19;20;20;132;151;153;153;153;0.57;26.22;32;88292;
1549;2025-01-02T08:28:32;19;20;20;20;138;158;159;159;159;0.55;26.30;32;88294;
1550;2025-01-02T08:29:35;17;18;18;18;126;144;145;145;145;0.55;26.28;32;88291;
1551;2025-01-02T08:30:37;16;17;18;18;120;137;138;138;138;0.56;26.28;32;88289;
1552;2025-01-02T08:31:39;18;19;19;19;131;150;151;151;151;0.55;26.31;32;88294;
1553;2025-01-02T08:32:41;17;18;18;18;131;149;149;149;149;0.53;26.30;32;88292;
1554;2025-01-02T08:33:44;16;17;17;17;122;138;139;139;139;0.51;26.30;32;88281;
1555;2025-01-02T08:34:46;18;18;18;18;132;150;151;151;151;0.55;26.34;32;88287;
1556;2025-01-02T08:35:48;18;19;20;20;132;151;152;152;152;0.57;26.36;32;88289;
1557;2025-01-02T08:36:50;16;17;18;18;117;134;135;135;135;0.57;26.36;31;88290;
1558;2025-01-02T08:37:53;16;18;18;18;120;138;139;139;139;0.57;26.35;32;88288;
1559;2025-01-02T08:38:55;17;19;19;20;127;146;147;147;147;0.57;26.38;32;88286;
1560;2025-01-02T08:39:57;16;17;17;17;120;137;138;138;138;0.53;26.41;31;88285;
1561;2025-01-02T08:40:59;17;18;18;18;127;144;145;145;145;0.55;26.41;33;88293;
1562;2025-01-02T08:42:01;16;16;17;17;117;133;134;134;134;0.55;26.45;32;88290;
1563;2025-01-02T08:43:04;16;17;17;17;119;136;137;137;137;0.53;26.50;32;88289;
1564;2025-01-02T08:44:06;16;17;17;17;121;138;138;138;138;0.54;26.52;32;88283;
1565;2025-01-02T08:45:08;16;17;18;18;121;139;139;140;140;0.55;26.58;31;88289;
1566;2025-01-02T08:46:10;16;17;17;17;119;136;137;137;137;0.54;26.60;32;88294;
1567;2025-01-02T08:47:13;22;24;24;25;163;187;189;189;189;0.57;26.58;32;88287;
1568;2025-01-02T08:48:15;18;19;20;20;132;151;152;152;152;0.55;26.64;32;88286;
1569;2025-01-02T08:49:17;16;17;18;18;121;138;139;139;139;0.56;26.68;32;88286;
1570;2025-01-02T08:50:19;16;17;17;18;119;136;137;137;137;0.55;26.67;32;88288;
1571;2025-01-02T08:51:22;16;16;17;17;118;134;135;135;135;0.55;26.70;32;88287;
1572;2025-01-02T08:52:24;16;17;17;17;118;135;136;136;136;0.54;26.75;32;88290;
1573;2025-01-02T08:53:26;15;16;16;16;114;129;130;130;130;0.55;26.77;32;88290;
1574;2025-01-02T08:54:28;16;17;17;17;120;137;138;138;138;0.54;26.80;31;88286;
1575;2025-01-02T08:55:31;16;17;18;18;121;139;140;140;140;0.56;26.82;31;88292;
1576;2025-01-02T08:56:33;16;17;17;18;117;134;135;135;135;0.55;26.81;31;88287;
1577;2025-01-02T08:57:35;16;16;17;17;116;133;133;133;133;0.53;26.87;31;88290;
1578;2025-01-02T08:58:37;16;17;17;17;121;137;138;138;138;0.52;26.85;31;88290;
1579;2025-01-02T08:59:39;14;15;15;15;108;123;124;124;124;0.53;26.85;31;88285;
1580;2025-01-02T09:00:42;14;15;15;15;109;123;124;124;124;0.51;26.85;32;88285;
1581;2025-01-02T09:01:44;15;16;16;16;116;131;132;132;132;0.50;26.87;31;88291;
1582;2025-01-02T09:02:46;15;16;16;16;116;131;132;132;132;0.51;26.90;32;88289;
1583;2025-01-02T09:03:48;15;15;16;16;113;128;128;128;128;0.52;26.94;32;88298;
1584;2025-01-02T09:04:51;15;16;16;16;115;130;131;131;131;0.54;26.92;32;88292;
1585;2025-01-02T09:05:53;15;16;16;16;110;126;126;127;127;0.55;26.95;32;88288;
1586;2025-01-02T09:06:55;14;15;15;15;107;122;123;123;123;0.55;26.99;32;88288;
1587;2025-01-02T09:07:57;14;14;14;15;105;119;119;119;119;0.52;27.00;32;88287;
1588;2025-01-02T09:09:00;14;14;14;14;103;117;117;117;117;0.51;26.98;32;88289;
1589;2025-01-02T09:10:02;14;14;14;14;103;117;118;118;118;0.50;26.95;32;88288;
1590;2025-01-02T09:11:04;15;15;15;15;110;125;126;126;126;0.51;27.02;32;88282;
1591;2025-01-02T09:12:06;15;15;15;15;111;126;126;126;126;0.51;27.07;32;88290;
1592;2025-01-02T09:13:08;14;14;14;14;106;120;120;120;120;0.50;27.10;32;88289;
1593;2025-01-02T09:14:11;14;15;15;15;107;121;122;122;122;0.52;27.14;32;88289;
1594;2025-01-02T09:15:13;15;15;15;15;109;124;124;124;124;0.52;27.18;31;88286;
1595;2025-01-02T09:16:15;14;14;14;14;107;121;121;121;121;0.50;27.19;32;88286;
1596;2025-01-02T09:17:18;13;14;14;14;101;115;115;115;115;0.51;27.20;32;88286;
1597;2025-01-02T09:18:20;13;13;13;13;98;112;112;112;112;0.51;27.18;32;88279;
1598;2025-01-02T09:19:22;14;14;14;14;102;116;116;116;116;0.54;27.22;32;88284;
1599;2025-01-02T09:20:24;14;15;15;15;108;123;123;123;123;0.52;27.24;32;88278;
1600;2025-01-02T09:21:26;14;14;14;14;106;121;121;121;121;0.52;27.27;32;88283;
1601;2025-01-02T09:22:29;14;14;15;15;105;119;120;120;120;0.53;27.29;32;88291;
1602;2025-01-02T09:23:31;14;14;14;14;103;117;117;117;117;0.51;27.32;32;88292;
1603;2025-01-02T09:24:33;13;14;14;14;101;115;115;115;115;0.52;27.35;32;88283;
1604;2025-01-02T09:25:35;14;15;15;15;105;120;120;120;120;0.54;27.35;32;88289;
1605;2025-01-02T09:26:38;13;14;14;14;97;111;111;112;112;0.52;27.38;32;88278;
1606;2025-01-02T09:27:40;13;13;13;13;99;112;112;112;112;0.51;27.40;32;88275;
1607;2025-01-02T09:28:42;13;13;13;13;98;111;111;111;111;0.51;27.42;32;88283;
1608;2025-01-02T09:29:44;12;12;12;12;92;104;105;105;105;0.51;27.47;32;88285;
1609;2025-01-02T09:30:47;13;13;13;13;95;108;108;108;108;0.53;27.49;32;88280;
1610;2025-01-02T09:31:49;13;14;14;14;100;113;114;114;114;0.54;27.53;32;88279;
1611;2025-01-02T09:32:51;14;14;14;14;102;116;116;116;116;0.54;27.53;31;88275;
1612;2025-01-02T09:33:53;13;13;14;14;96;110;110;110;110;0.54;27.54;32;88287;
1613;2025-01-02T09:34:55;13;14;14;14;100;114;115;115;115;0.55;27.59;32;88278;
1614;2025-01-02T09:35:58;13;13;13;14;99;112;112;112;112;0.51;27.61;32;88277;
1615;2025-01-02T09:37:00;13;14;14;14;99;113;113;113;113;0.53;27.63;32;88272;
1616;2025-01-02T09:38:02;12;13;13;13;92;104;104;104;104;0.52;27.64;32;88276;
1617;2025-01-02T09:39:04;13;14;14;14;100;114;115;115;115;0.54;27.66;32;88270;
1618;2025-01-02T09:40:07;13;13;13;13;93;107;107;107;107;0.54;27.68;32;88278;
1619;2025-01-02T09:41:09;12;13;13;13;93;106;107;107;107;0.52;27.67;32;88272;
1620;2025-01-02T09:42:11;12;13;13;13;93;106;106;106;106;0.52;27.71;31;88274;
1621;2025-01-02T09:43:13;13;13;13;13;98;111;111;111;111;0.51;27.72;32;88270;
1622;2025-01-02T09:44:16;13;13;13;13;97;110;111;111;111;0.51;27.76;32;88270;
