sensor,datetime,PM25,Temperature,RH
9,1732336273.0,9,20.84,78
9,1732336335.0,9,20.87,78
9,1732336397.0,10,20.93,78
9,1732336460.0,10,20.69,79
9,1732336522.0,10,20.84,78
9,1732336584.0,10,20.83,78
9,1732336646.0,10,20.92,77
9,1732336708.0,10,20.92,77
9,1732336771.0,9,21.01,77
9,1732336833.0,9,21.06,77
9,1732336895.0,9,20.83,77
9,1732336957.0,9,20.9,77
9,1732337020.0,8,20.7,78
9,1732337082.0,8,20.74,78
9,1732337144.0,8,20.74,78
9,1732337206.0,9,20.58,78
9,1732337268.0,9,20.96,77
9,1732337331.0,9,21.08,76
9,1732337393.0,9,20.99,76
9,1732337455.0,9,20.77,76
9,1732337517.0,9,20.67,78
9,1732337579.0,9,20.5,78
9,1732337642.0,8,20.55,78
9,1732337704.0,10,20.87,77
9,1732337766.0,12,20.92,77
9,1732337828.0,13,20.78,77
9,1732337890.0,13,20.98,76
9,1732337953.0,11,21.08,76
9,1732338015.0,9,21.14,76
9,1732338077.0,8,21.0,76
9,1732338139.0,7,20.98,76
9,1732338202.0,7,20.98,76
9,1732338264.0,7,20.99,76
9,1732338326.0,7,21.01,76
9,1732338388.0,7,20.98,76
9,1732338450.0,6,20.96,77
9,1732338513.0,6,21.06,76
9,1732338575.0,7,20.91,76
9,1732338637.0,7,21.04,75
9,1732338699.0,7,20.94,76
9,1732338761.0,7,20.64,77
9,1732338824.0,7,20.74,77
9,1732338886.0,8,20.82,77
9,1732338948.0,8,20.68,77
9,1732339010.0,8,20.78,77
9,1732339072.0,9,20.77,76
9,1732339135.0,8,20.6,77
9,1732339197.0,8,20.79,77
9,1732339259.0,9,20.92,77
9,1732339321.0,8,21.01,76
9,1732339383.0,8,20.82,78
9,1732339446.0,8,20.79,77
9,1732339508.0,9,20.89,76
9,1732339570.0,8,20.85,77
9,1732339632.0,9,20.77,76
9,1732339695.0,8,20.62,76
9,1732339757.0,8,20.75,76
9,1732339819.0,8,20.74,76
9,1732339881.0,9,20.83,76
9,1732339943.0,9,20.92,76
9,1732340006.0,9,21.0,75
9,1732340068.0,9,20.75,76
9,1732340130.0,9,20.89,76
9,1732340192.0,9,21.09,75
9,1732340254.0,9,21.08,75
9,1732340317.0,9,21.02,75
9,1732340379.0,9,21.08,75
9,1732340441.0,9,21.1,75
9,1732340503.0,9,21.29,75
9,1732340565.0,12,21.22,75
9,1732340628.0,13,21.15,77
9,1732340690.0,13,21.16,76
9,1732340752.0,12,21.13,76
9,1732340814.0,13,21.19,76
9,1732340877.0,12,21.18,77
9,1732340939.0,12,20.83,77
9,1732341001.0,15,20.79,78
9,1732341063.0,17,20.9,77
9,1732341125.0,17,20.7,78
9,1732341188.0,17,20.69,78
9,1732341250.0,19,20.56,78
9,1732341312.0,15,20.52,79
9,1732341374.0,13,20.48,79
9,1732341437.0,15,20.68,78
9,1732341499.0,11,20.88,78
9,1732341561.0,11,20.89,77
9,1732341623.0,11,20.77,78
9,1732341685.0,11,20.93,78
9,1732341748.0,13,20.95,77
9,1732341810.0,14,20.97,77
9,1732341872.0,13,21.13,77
9,1732341934.0,15,21.22,76
9,1732341997.0,14,21.11,77
9,1732342059.0,16,21.29,76
9,1732342121.0,17,21.4,76
9,1732342183.0,16,21.4,75
9,1732342245.0,18,21.38,75
9,1732342308.0,19,21.41,75
9,1732342370.0,20,21.42,75
9,1732342432.0,21,21.43,75
9,1732342494.0,24,21.53,74
9,1732342556.0,25,21.54,74
9,1732342619.0,24,21.54,74
9,1732342681.0,24,21.56,74
9,1732342743.0,25,21.53,74
9,1732342805.0,22,21.53,74
9,1732342868.0,22,21.61,74
9,1732342930.0,22,21.7,74
9,1732342992.0,24,21.68,74
9,1732343054.0,23,21.67,75
9,1732343116.0,25,21.66,75
9,1732343179.0,25,21.73,74
9,1732343241.0,24,21.74,74
9,1732343303.0,23,21.73,74
9,1732343365.0,22,21.85,74
9,1732343428.0,22,21.9,74
9,1732343490.0,21,21.83,74
9,1732343552.0,22,21.82,74
9,1732343614.0,23,21.81,74
9,1732343676.0,25,21.77,75
9,1732343739.0,25,21.81,74
9,1732343801.0,24,21.8,75
9,1732343863.0,24,21.59,76
9,1732343925.0,27,21.66,76
9,1732343988.0,31,21.41,76
9,1732344050.0,39,21.37,76
9,1732344112.0,42,21.47,77
9,1732344174.0,41,21.63,76
9,1732344236.0,41,21.57,77
9,1732344299.0,32,21.57,76
9,1732344361.0,29,21.47,76
9,1732344423.0,35,21.23,76
9,1732344485.0,32,21.31,77
9,1732344547.0,33,21.38,76
9,1732344610.0,32,21.25,76
9,1732344672.0,26,21.25,75
9,1732344734.0,20,21.22,75
9,1732344796.0,17,21.11,75
9,1732344859.0,12,21.18,75
9,1732344921.0,12,21.11,76
9,1732344983.0,11,21.14,75
9,1732345045.0,11,21.19,75
9,1732345108.0,10,21.11,75
9,1732345170.0,11,21.29,75
9,1732345232.0,10,21.11,74
9,1732345294.0,10,21.15,75
9,1732345356.0,12,20.97,76
9,1732345419.0,12,21.12,74
9,1732345481.0,12,21.11,75
9,1732345543.0,13,21.15,75
9,1732345605.0,13,21.26,75
9,1732345667.0,14,21.11,74
9,1732345730.0,15,21.09,75
9,1732345792.0,16,21.06,76
9,1732345854.0,18,21.25,75
9,1732345916.0,20,21.34,75
9,1732345979.0,23,21.21,75
9,1732346041.0,26,21.25,75
9,1732346103.0,26,21.09,75
9,1732346165.0,28,21.3,75
9,1732346227.0,30,21.36,74
9,1732346290.0,33,21.34,74
9,1732346352.0,32,21.33,75
9,1732346414.0,32,21.44,74
9,1732346476.0,34,21.52,74
9,1732346539.0,37,21.55,74
9,1732346601.0,40,21.47,74
9,1732346663.0,40,21.47,75
9,1732346725.0,41,21.52,75
9,1732346787.0,41,21.54,74
9,1732346850.0,41,21.57,74
9,1732346912.0,39,21.57,74
9,1732346974.0,40,21.54,74
9,1732347036.0,41,21.62,74
9,1732347099.0,40,21.56,75
9,1732347161.0,41,21.5,75
9,1732347223.0,41,21.53,75
